Time [s],Monitor Point: MouthpieceAbove1mm0mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm1mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm2mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm3mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm4mmTemp (Temperature) [K]
0.9829999800,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.9840000270,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.9850000140,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.9860000010,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.9869999890,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.9879999760,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.9890000220,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.9900000100,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.9909999970,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.9919999840,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.9929999710,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.9940000180,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.9950000050,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.9959999920,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.9969999790,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.9980000260,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.9990000130,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0000000000,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0010000500,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0019999700,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0030000200,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0039999500,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0050000000,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0060000400,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0069999700,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0080000200,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0089999400,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0099999900,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0110000400,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0119999600,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0130000100,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0140000600,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0149999900,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0160000300,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0169999600,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0180000100,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0190000500,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0199999800,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0210000300,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0219999600,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0230000000,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0240000500,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0249999800,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0260000200,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0269999500,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0280000000,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0290000400,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0299999700,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0310000200,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0319999500,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0329999900,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0340000400,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0349999700,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0360000100,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0369999400,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
1.0379999900,293.1500240000,293.1500240000,293.1499940000,293.1499940000,293.1499940000
1.0390000300,293.1500240000,293.1500240000,293.1499940000,293.1499940000,293.1499940000
1.0399999600,293.1500240000,293.1500240000,293.1500240000,293.1499940000,293.1499940000
1.0410000100,293.1500550000,293.1500550000,293.1500240000,293.1500240000,293.1499940000
1.0420000600,293.1500550000,293.1500550000,293.1500240000,293.1500240000,293.1499940000
1.0429999800,293.1501160000,293.1501160000,293.1500550000,293.1500240000,293.1499940000
1.0440000300,293.1501770000,293.1501770000,293.1500850000,293.1500240000,293.1499940000
1.0449999600,293.1502690000,293.1502690000,293.1501160000,293.1500550000,293.1499940000
1.0460000000,293.1504210000,293.1503910000,293.1502080000,293.1500550000,293.1499940000
1.0470000500,293.1506350000,293.1506040000,293.1502990000,293.1501160000,293.1499940000
1.0479999800,293.1509090000,293.1508480000,293.1504520000,293.1501770000,293.1500240000
1.0490000200,293.1512760000,293.1512150000,293.1506350000,293.1502380000,293.1500240000
1.0499999500,293.1517640000,293.1516420000,293.1509090000,293.1503600000,293.1500240000
1.0510000000,293.1523740000,293.1522220000,293.1512450000,293.1505130000,293.1500240000
1.0520000500,293.1531070000,293.1529240000,293.1516420000,293.1506960000,293.1500550000
1.0529999700,293.1540530000,293.1537780000,293.1521910000,293.1509700000,293.1500550000
1.0540000200,293.1551510000,293.1548160000,293.1528320000,293.1512760000,293.1500850000
1.0549999500,293.1564640000,293.1560060000,293.1535950000,293.1516720000,293.1501160000
1.0559999900,293.1579590000,293.1574100000,293.1545100000,293.1521610000,293.1501770000
1.0570000400,293.1596980000,293.1589970000,293.1555790000,293.1527400000,293.1502380000
1.0579999700,293.1616210000,293.1608280000,293.1567990000,293.1534120000,293.1502990000
1.0590000200,293.1637570000,293.1628110000,293.1582030000,293.1542050000,293.1503910000
1.0599999400,293.1661070000,293.1650090000,293.1597290000,293.1551210000,293.1505130000
1.0609999900,293.1686400000,293.1673890000,293.1614380000,293.1561280000,293.1506350000
1.0620000400,293.1713260000,293.1699830000,293.1633000000,293.1572880000,293.1507870000
1.0629999600,293.1742250000,293.1726990000,293.1653440000,293.1585690000,293.1510010000
1.0640000100,293.1772460000,293.1755680000,293.1674800000,293.1599730000,293.1512150000
1.0650000600,293.1804500000,293.1785580000,293.1698000000,293.1614990000,293.1514590000
1.0659999800,293.1837460000,293.1817020000,293.1722110000,293.1631470000,293.1517640000
1.0670000300,293.1871640000,293.1849370000,293.1747740000,293.1648860000,293.1521000000
1.0679999600,293.1906740000,293.1882630000,293.1774290000,293.1667480000,293.1524660000
1.0690000100,293.1942750000,293.1916810000,293.1801760000,293.1687320000,293.1528930000
1.0700000500,293.1979370000,293.1951290000,293.1830140000,293.1707760000,293.1533510000
1.0709999800,293.2016600000,293.1986390000,293.1859440000,293.1729430000,293.1538390000
1.0720000300,293.2054140000,293.2022090000,293.1889340000,293.1752010000,293.1543880000
1.0729999500,293.2092290000,293.2058110000,293.1919860000,293.1775210000,293.1549680000
1.0740000000,293.2130740000,293.2094730000,293.1950990000,293.1799320000,293.1556090000
1.0750000500,293.2169490000,293.2131650000,293.1982730000,293.1824040000,293.1562810000
1.0759999800,293.2208250000,293.2169190000,293.2015080000,293.1849060000,293.1570130000
1.0770000200,293.2247310000,293.2206730000,293.2047730000,293.1875310000,293.1577760000
1.0779999500,293.2286070000,293.2244260000,293.2080690000,293.1901860000,293.1585690000
1.0790000000,293.2325130000,293.2282100000,293.2113950000,293.1929020000,293.1594240000
1.0800000400,293.2364500000,293.2320250000,293.2147830000,293.1956480000,293.1603090000
1.0809999700,293.2403560000,293.2358400000,293.2181700000,293.1984860000,293.1612240000
1.0820000200,293.2443240000,293.2396550000,293.2216190000,293.2013550000,293.1622010000
1.0829999400,293.2482600000,293.2435000000,293.2250980000,293.2042850000,293.1632080000
1.0839999900,293.2522280000,293.2473750000,293.2286070000,293.2072450000,293.1642460000
1.0850000400,293.2561950000,293.2512820000,293.2321470000,293.2102360000,293.1653440000
1.0859999700,293.2601930000,293.2551880000,293.2356870000,293.2132870000,293.1664430000
1.0870000100,293.2641910000,293.2590940000,293.2392880000,293.2163700000,293.1676030000
1.0880000600,293.2682190000,293.2630310000,293.2429200000,293.2194820000,293.1687930000
1.0889999900,293.2722170000,293.2669980000,293.2465520000,293.2226560000,293.1700130000
1.0900000300,293.2762760000,293.2709660000,293.2502140000,293.2258610000,293.1712950000
1.0909999600,293.2803340000,293.2749330000,293.2539060000,293.2290950000,293.1725770000
1.0920000100,293.2843930000,293.2789310000,293.2576290000,293.2323610000,293.1738890000
1.0930000500,293.2884520000,293.2829590000,293.2613830000,293.2356570000,293.1752320000
1.0939999800,293.2925110000,293.2869870000,293.2651370000,293.2390140000,293.1766050000
1.0950000300,293.2966000000,293.2910160000,293.2689210000,293.2423710000,293.1780400000
1.0959999600,293.3007200000,293.2950740000,293.2727360000,293.2457580000,293.1794740000
1.0970000000,293.3048100000,293.2991330000,293.2765500000,293.2492070000,293.1809390000
1.0980000500,293.3089290000,293.3032230000,293.2803960000,293.2526550000,293.1824340000
1.0989999800,293.3130490000,293.3073120000,293.2842710000,293.2561650000,293.1839600000
1.1000000200,293.3172000000,293.3114010000,293.2881470000,293.2596740000,293.1854860000
1.1009999500,293.3213200000,293.3154910000,293.2920530000,293.2632140000,293.1870730000
1.1020000000,293.3254700000,293.3196110000,293.2959900000,293.2667850000,293.1886600000
1.1030000400,293.3296510000,293.3237610000,293.2999270000,293.2703860000,293.1902770000
1.1039999700,293.3338010000,293.3278810000,293.3038940000,293.2739870000,293.1919250000
1.1050000200,293.3379820000,293.3320310000,293.3078610000,293.2776490000,293.1936040000
1.1059999500,293.3421630000,293.3361820000,293.3118590000,293.2813110000,293.1952820000
1.1069999900,293.3463750000,293.3403630000,293.3158570000,293.2850040000,293.1969910000
1.1080000400,293.3505550000,293.3445430000,293.3198850000,293.2887270000,293.1987300000
1.1089999700,293.3547670000,293.3487240000,293.3239140000,293.2924500000,293.2004700000
1.1100000100,293.3589780000,293.3529050000,293.3279720000,293.2962040000,293.2022400000
1.1109999400,293.3631900000,293.3571170000,293.3320310000,293.2999880000,293.2040410000
1.1119999900,293.3674320000,293.3613280000,293.3360900000,293.3037720000,293.2058720000
1.1130000400,293.3716740000,293.3655400000,293.3401790000,293.3075870000,293.2077030000
1.1139999600,293.3758850000,293.3697810000,293.3442990000,293.3114320000,293.2095340000
1.1150000100,293.3801270000,293.3740230000,293.3484190000,293.3152770000,293.2113950000
1.1160000600,293.3843990000,293.3782350000,293.3525390000,293.3191220000,293.2132870000
1.1169999800,293.3886410000,293.3824770000,293.3566590000,293.3229980000,293.2152100000
1.1180000300,293.3929140000,293.3867490000,293.3608090000,293.3269040000,293.2171330000
1.1189999600,293.3971860000,293.3910220000,293.3649900000,293.3308110000,293.2190550000
1.1200000000,293.4014590000,293.3952940000,293.3691410000,293.3347470000,293.2210080000
1.1210000500,293.4057310000,293.3995360000,293.3733220000,293.3386840000,293.2229920000
1.1219999800,293.4100040000,293.4038390000,293.3775330000,293.3426510000,293.2249760000
1.1230000300,293.4143070000,293.4081120000,293.3817140000,293.3466190000,293.2269590000
1.1239999500,293.4186100000,293.4124150000,293.3859250000,293.3505860000,293.2290040000
1.1250000000,293.4228820000,293.4167180000,293.3901370000,293.3546140000,293.2310180000
1.1260000500,293.4271850000,293.4210210000,293.3943790000,293.3586120000,293.2330630000
1.1269999700,293.4314880000,293.4253230000,293.3986210000,293.3626400000,293.2351070000
1.1280000200,293.4358220000,293.4296260000,293.4028630000,293.3666690000,293.2371830000
1.1289999500,293.4401250000,293.4339290000,293.4071040000,293.3706970000,293.2392580000
1.1300000000,293.4444270000,293.4382630000,293.4113460000,293.3747560000,293.2413640000
1.1310000400,293.4487610000,293.4425660000,293.4155880000,293.3788450000,293.2434690000
1.1319999700,293.4530940000,293.4468990000,293.4198610000,293.3829040000,293.2455750000
1.1330000200,293.4574280000,293.4512330000,293.4241330000,293.3869930000,293.2477110000
1.1339999400,293.4617610000,293.4555660000,293.4283750000,293.3910830000,293.2498470000
1.1349999900,293.4660950000,293.4599000000,293.4326780000,293.3951720000,293.2520140000
1.1360000400,293.4704280000,293.4642640000,293.4369510000,293.3992920000,293.2541500000
1.1369999600,293.4747620000,293.4685970000,293.4412540000,293.4034120000,293.2563170000
1.1380000100,293.4790950000,293.4729310000,293.4455260000,293.4075620000,293.2585140000
1.1390000600,293.4834590000,293.4772950000,293.4498290000,293.4116820000,293.2607120000
1.1399999900,293.4877930000,293.4816590000,293.4541630000,293.4158330000,293.2629090000
1.1410000300,293.4921570000,293.4860230000,293.4584660000,293.4199830000,293.2651060000
1.1419999600,293.4965210000,293.4903560000,293.4627690000,293.4241640000,293.2673340000
1.1430000100,293.5008850000,293.4947510000,293.4671020000,293.4283140000,293.2695620000
1.1440000500,293.5052490000,293.4991150000,293.4714360000,293.4324950000,293.2718200000
1.1449999800,293.5096130000,293.5034790000,293.4757690000,293.4366760000,293.2740480000
1.1460000300,293.5139770000,293.5078740000,293.4801030000,293.4408570000,293.2763060000
1.1469999600,293.5183410000,293.5122380000,293.4844670000,293.4450680000,293.2785950000
1.1480000000,293.5227050000,293.5166320000,293.4888000000,293.4492490000,293.2808530000
1.1490000500,293.5271000000,293.5209960000,293.4931640000,293.4534610000,293.2831420000
1.1499999800,293.5314940000,293.5253910000,293.4975280000,293.4576720000,293.2854000000
1.1510000200,293.5358580000,293.5297850000,293.5018920000,293.4619140000,293.2876890000
1.1519999500,293.5402530000,293.5341800000,293.5062560000,293.4661250000,293.2900090000
1.1530000000,293.5446470000,293.5386050000,293.5106200000,293.4703670000,293.2922970000
1.1540000400,293.5490420000,293.5429990000,293.5150150000,293.4746090000,293.2946170000
1.1549999700,293.5534060000,293.5473940000,293.5193790000,293.4788510000,293.2969360000
1.1560000200,293.5578310000,293.5517880000,293.5237730000,293.4830930000,293.2992550000
1.1569999500,293.5621950000,293.5562130000,293.5281370000,293.4873350000,293.3016050000
1.1579999900,293.5666200000,293.5606080000,293.5325320000,293.4916080000,293.3039550000
1.1590000400,293.5710140000,293.5650330000,293.5369260000,293.4958800000,293.3062740000
