Time [s],Monitor Point: Mouthpiece1mm0mmTempX0YZ (Temperature) [K],Monitor Point: Mouthpiece1mm1mmTempX0YZ (Temperature) [K],Monitor Point: Mouthpiece1mm2mmTempX0YZ (Temperature) [K],Monitor Point: Mouthpiece1mm3mmTempX0YZ (Temperature) [K],Monitor Point: Mouthpiece1mm4mmTempX0YZ (Temperature) [K]
7.7259998300,318.4620970000,317.8978880000,314.0519410000,307.4796140000,298.6768800000
7.7284998900,318.4693300000,317.9049680000,314.0579530000,307.4837340000,298.6784670000
7.7309999500,318.4765630000,317.9120180000,314.0639340000,307.4878850000,298.6801150000
7.7335000000,318.4837950000,317.9190980000,314.0699460000,307.4920040000,298.6817020000
7.7360000600,318.4910280000,317.9261780000,314.0759280000,307.4961550000,298.6833190000
7.7385001200,318.4982300000,317.9332280000,314.0819400000,307.5002750000,298.6849370000
7.7410001800,318.5054630000,317.9403080000,314.0879210000,307.5043950000,298.6865540000
7.7435002300,318.5126650000,317.9473880000,314.0939330000,307.5085450000,298.6881710000
7.7459998100,318.5198970000,317.9544370000,314.0999150000,307.5126650000,298.6897580000
7.7484998700,318.5271300000,317.9615170000,314.1058960000,307.5167850000,298.6913760000
7.7509999300,318.5343320000,317.9685670000,314.1118770000,307.5209350000,298.6929930000
7.7534999800,318.5415650000,317.9756160000,314.1178590000,307.5250550000,298.6946110000
7.7560000400,318.5487670000,317.9826970000,314.1238710000,307.5291750000,298.6962280000
7.7585001000,318.5559690000,317.9897460000,314.1298520000,307.5332950000,298.6978150000
7.7610001600,318.5632020000,317.9967960000,314.1358340000,307.5374150000,298.6994320000
7.7635002100,318.5704040000,318.0038450000,314.1418150000,307.5415340000,298.7010500000
7.7659997900,318.5776060000,318.0108950000,314.1477970000,307.5456850000,298.7026670000
7.7684998500,318.5848080000,318.0179750000,314.1537780000,307.5498050000,298.7042850000
7.7709999100,318.5920100000,318.0250240000,314.1597600000,307.5539250000,298.7058720000
7.7734999700,318.5992430000,318.0320740000,314.1657410000,307.5580440000,298.7074890000
7.7760000200,318.6064150000,318.0391240000,314.1717220000,307.5621640000,298.7090760000
7.7785000800,318.6136470000,318.0461730000,314.1777040000,307.5662840000,298.7106930000
7.7810001400,318.6208500000,318.0532230000,314.1836550000,307.5704040000,298.7123110000
7.7835001900,318.6280520000,318.0602720000,314.1896360000,307.5745240000,298.7139280000
7.7859997700,318.6352230000,318.0672910000,314.1956180000,307.5786440000,298.7155150000
7.7884998300,318.6424260000,318.0743410000,314.2015990000,307.5827330000,298.7171330000
7.7909998900,318.6496280000,318.0813900000,314.2075500000,307.5868530000,298.7187500000
7.7934999500,318.6568300000,318.0884400000,314.2135310000,307.5909730000,298.7203370000
7.7960000000,318.6640320000,318.0954590000,314.2195130000,307.5950930000,298.7219540000
7.7985000600,318.6712040000,318.1025090000,314.2254640000,307.5992130000,298.7235720000
7.8010001200,318.6784060000,318.1095280000,314.2314150000,307.6033020000,298.7251590000
7.8035001800,318.6855770000,318.1165770000,314.2373960000,307.6074220000,298.7267760000
7.8060002300,318.6927800000,318.1235960000,314.2433780000,307.6115420000,298.7283630000
7.8084998100,318.6999510000,318.1306460000,314.2493290000,307.6156620000,298.7299800000
7.8109998700,318.7071530000,318.1376650000,314.2552800000,307.6197510000,298.7315670000
7.8134999300,318.7143250000,318.1447140000,314.2612610000,307.6238710000,298.7331850000
7.8159999800,318.7214970000,318.1517330000,314.2672120000,307.6279600000,298.7348020000
7.8185000400,318.7286990000,318.1587520000,314.2731630000,307.6320800000,298.7363890000
7.8210001000,318.7358700000,318.1657710000,314.2791440000,307.6362000000,298.7379760000
7.8235001600,318.7430420000,318.1728210000,314.2850950000,307.6402890000,298.7395940000
7.8260002100,318.7502440000,318.1798400000,314.2910460000,307.6444090000,298.7412110000
7.8284997900,318.7574160000,318.1868590000,314.2969970000,307.6484990000,298.7427980000
7.8309998500,318.7645870000,318.1938780000,314.3029480000,307.6526180000,298.7443850000
7.8334999100,318.7717590000,318.2008970000,314.3088990000,307.6567080000,298.7460020000
7.8359999700,318.7789310000,318.2079160000,314.3148500000,307.6607970000,298.7476200000
7.8385000200,318.7861020000,318.2149350000,314.3208010000,307.6649170000,298.7492070000
7.8410000800,318.7932740000,318.2219540000,314.3267520000,307.6690060000,298.7508240000
7.8435001400,318.8004460000,318.2289730000,314.3327030000,307.6731260000,298.7524110000
7.8460001900,318.8075870000,318.2359920000,314.3386540000,307.6772160000,298.7539980000
7.8484997700,318.8147580000,318.2429810000,314.3446040000,307.6813050000,298.7556150000
7.8509998300,318.8219300000,318.2500000000,314.3505550000,307.6854250000,298.7572020000
7.8534998900,318.8291020000,318.2570190000,314.3564760000,307.6895140000,298.7588200000
7.8559999500,318.8362730000,318.2640080000,314.3624270000,307.6936040000,298.7604060000
7.8585000000,318.8434140000,318.2710270000,314.3683780000,307.6976930000,298.7620240000
7.8610000600,318.8505860000,318.2780150000,314.3743290000,307.7017820000,298.7636110000
7.8635001200,318.8577270000,318.2850340000,314.3802490000,307.7059020000,298.7651980000
7.8660001800,318.8648990000,318.2920530000,314.3862000000,307.7099910000,298.7668150000
7.8685002300,318.8720400000,318.2990420000,314.3921200000,307.7140810000,298.7684020000
7.8709998100,318.8792110000,318.3060300000,314.3980710000,307.7181700000,298.7699890000
7.8734998700,318.8863530000,318.3130490000,314.4040220000,307.7222600000,298.7715760000
7.8759999300,318.8934940000,318.3200380000,314.4099430000,307.7263490000,298.7731930000
7.8784999800,318.9006350000,318.3270260000,314.4158630000,307.7304380000,298.7747800000
7.8810000400,318.9078060000,318.3340150000,314.4218140000,307.7345280000,298.7763670000
7.8835001000,318.9149480000,318.3410340000,314.4277340000,307.7386170000,298.7779850000
7.8860001600,318.9220890000,318.3480220000,314.4336550000,307.7427060000,298.7795720000
7.8885002100,318.9292300000,318.3550110000,314.4396060000,307.7467960000,298.7811580000
7.8909997900,318.9363710000,318.3620000000,314.4455260000,307.7508850000,298.7827760000
7.8934998500,318.9435420000,318.3689880000,314.4514470000,307.7549740000,298.7843630000
7.8959999100,318.9506840000,318.3759770000,314.4573670000,307.7590330000,298.7859500000
7.8984999700,318.9578250000,318.3829650000,314.4632870000,307.7631230000,298.7875370000
7.9010000200,318.9649350000,318.3899540000,314.4692380000,307.7672120000,298.7891540000
7.9035000800,318.9720760000,318.3969420000,314.4751590000,307.7713010000,298.7907410000
7.9060001400,318.9792180000,318.4039000000,314.4810790000,307.7753600000,298.7923280000
7.9085001900,318.9863590000,318.4108890000,314.4870000000,307.7794490000,298.7939150000
7.9109997700,318.9934690000,318.4178770000,314.4929200000,307.7835390000,298.7955320000
7.9134998300,319.0006100000,318.4248350000,314.4988400000,307.7875980000,298.7971190000
7.9159998900,319.0077510000,318.4318240000,314.5047610000,307.7916870000,298.7987060000
7.9184999500,319.0148930000,318.4388120000,314.5106510000,307.7957760000,298.8002930000
7.9210000000,319.0220030000,318.4457700000,314.5165710000,307.7998350000,298.8018800000
7.9235000600,319.0291440000,318.4527590000,314.5224910000,307.8039250000,298.8034670000
7.9260001200,319.0362550000,318.4597170000,314.5284120000,307.8080140000,298.8050840000
7.9285001800,319.0433650000,318.4667050000,314.5343320000,307.8120730000,298.8066710000
7.9310002300,319.0505070000,318.4736630000,314.5402220000,307.8161620000,298.8082580000
7.9334998100,319.0576170000,318.4806210000,314.5461430000,307.8202210000,298.8098450000
7.9359998700,319.0647280000,318.4876100000,314.5520630000,307.8242800000,298.8114320000
7.9384999300,319.0718690000,318.4945680000,314.5579530000,307.8283690000,298.8130190000
7.9409999800,319.0789790000,318.5015260000,314.5638730000,307.8324280000,298.8146060000
7.9435000400,319.0860900000,318.5085140000,314.5697630000,307.8365170000,298.8161930000
7.9460001000,319.0932010000,318.5154720000,314.5756840000,307.8405760000,298.8177800000
7.9485001600,319.1003110000,318.5224300000,314.5815730000,307.8446350000,298.8193660000
7.9510002100,319.1074220000,318.5293880000,314.5874630000,307.8487240000,298.8209530000
7.9534997900,319.1145630000,318.5363460000,314.5933840000,307.8527830000,298.8225400000
7.9559998500,319.1216740000,318.5433040000,314.5992740000,307.8568420000,298.8241270000
7.9584999100,319.1287540000,318.5502620000,314.6051640000,307.8609010000,298.8257140000
7.9609999700,319.1358640000,318.5572200000,314.6110840000,307.8649900000,298.8273010000
7.9635000200,319.1429750000,318.5641480000,314.6169740000,307.8690490000,298.8288880000
7.9660000800,319.1500850000,318.5711060000,314.6228640000,307.8731080000,298.8304750000
7.9685001400,319.1571660000,318.5780640000,314.6287540000,307.8771670000,298.8320620000
7.9710001900,319.1642760000,318.5850220000,314.6346440000,307.8812260000,298.8336490000
7.9734997700,319.1713870000,318.5919490000,314.6405330000,307.8852840000,298.8352360000
7.9759998300,319.1784970000,318.5989070000,314.6464540000,307.8893430000,298.8368230000
7.9784998900,319.1855770000,318.6058350000,314.6523440000,307.8934020000,298.8384090000
7.9809999500,319.1926880000,318.6127930000,314.6582340000,307.8974610000,298.8399960000
7.9835000000,319.1997680000,318.6197510000,314.6640930000,307.9015200000,298.8415830000
7.9860000600,319.2068790000,318.6266780000,314.6699830000,307.9055790000,298.8431700000
7.9885001200,319.2139590000,318.6336060000,314.6758730000,307.9096370000,298.8447570000
7.9910001800,319.2210390000,318.6405640000,314.6817630000,307.9136960000,298.8463440000
7.9935002300,319.2281490000,318.6474910000,314.6876530000,307.9177550000,298.8479310000
7.9959998100,319.2352290000,318.6544490000,314.6935420000,307.9218140000,298.8494870000
7.9984998700,319.2423100000,318.6613770000,314.6994020000,307.9258730000,298.8510740000
8.0010004000,319.2494200000,318.6683040000,314.7052920000,307.9299320000,298.8526610000
8.0034999800,319.2565000000,318.6752320000,314.7111820000,307.9339600000,298.8542480000
8.0059995700,319.2635800000,318.6821590000,314.7170410000,307.9380190000,298.8558350000
8.0085001000,319.2706600000,318.6890870000,314.7229310000,307.9420780000,298.8574220000
8.0109996800,319.2777400000,318.6960450000,314.7287900000,307.9461060000,298.8589780000
8.0135002100,319.2848210000,318.7029720000,314.7346800000,307.9501650000,298.8605650000
8.0159997900,319.2919010000,318.7099000000,314.7405400000,307.9542240000,298.8621520000
8.0185003300,319.2989810000,318.7167970000,314.7464290000,307.9582820000,298.8637390000
8.0209999100,319.3060610000,318.7237550000,314.7522890000,307.9623110000,298.8652950000
8.0235004400,319.3131100000,318.7306520000,314.7581790000,307.9663700000,298.8668820000
8.0260000200,319.3201900000,318.7375790000,314.7640380000,307.9703980000,298.8684690000
8.0284996000,319.3272710000,318.7445070000,314.7698970000,307.9744570000,298.8700560000
8.0310001400,319.3343510000,318.7514340000,314.7757570000,307.9784850000,298.8716430000
8.0334997200,319.3414000000,318.7583310000,314.7816470000,307.9825440000,298.8731990000
8.0360002500,319.3484800000,318.7652590000,314.7875060000,307.9866030000,298.8747860000
8.0384998300,319.3555300000,318.7721560000,314.7933650000,307.9906310000,298.8763730000
8.0410003700,319.3626100000,318.7790830000,314.7992250000,307.9946590000,298.8779300000
8.0434999500,319.3696590000,318.7860110000,314.8051150000,307.9987180000,298.8795170000
8.0459995300,319.3767400000,318.7929080000,314.8109740000,308.0027470000,298.8811040000
8.0485000600,319.3837890000,318.7998350000,314.8168330000,308.0067750000,298.8826900000
8.0509996400,319.3908690000,318.8067320000,314.8226930000,308.0108340000,298.8842470000
8.0535001800,319.3979190000,318.8136290000,314.8285520000,308.0148620000,298.8858340000
8.0559997600,319.4049680000,318.8205260000,314.8343810000,308.0188900000,298.8874210000
8.0585002900,319.4120180000,318.8274540000,314.8402400000,308.0229490000,298.8889770000
8.0609998700,319.4190980000,318.8343510000,314.8461000000,308.0269780000,298.8905640000
8.0635004000,319.4261470000,318.8412480000,314.8519590000,308.0310060000,298.8921200000
8.0659999800,319.4331970000,318.8481750000,314.8578190000,308.0350340000,298.8937070000
8.0684995700,319.4402470000,318.8550720000,314.8636470000,308.0390930000,298.8952940000
8.0710001000,319.4472960000,318.8619380000,314.8695070000,308.0431210000,298.8968510000
8.0734996800,319.4543460000,318.8688350000,314.8753660000,308.0471500000,298.8984380000
8.0760002100,319.4613950000,318.8757630000,314.8811950000,308.0511780000,298.8999940000
8.0784997900,319.4684450000,318.8826290000,314.8870540000,308.0552060000,298.9015810000
8.0810003300,319.4754940000,318.8895260000,314.8929140000,308.0592350000,298.9031370000
8.0834999100,319.4825440000,318.8964230000,314.8987430000,308.0632630000,298.9047240000
8.0860004400,319.4895630000,318.9033200000,314.9046020000,308.0672910000,298.9063110000
8.0885000200,319.4966130000,318.9102170000,314.9104310000,308.0713200000,298.9078670000
8.0909996000,319.5036620000,318.9171140000,314.9162900000,308.0753480000,298.9094540000
8.0935001400,319.5106810000,318.9239810000,314.9221190000,308.0793760000,298.9110110000
8.0959997200,319.5177310000,318.9308780000,314.9279480000,308.0834050000,298.9125980000
8.0985002500,319.5247500000,318.9377750000,314.9338070000,308.0874330000,298.9141540000
8.1009998300,319.5317990000,318.9446410000,314.9396360000,308.0914310000,298.9157410000
8.1035003700,319.5388180000,318.9515380000,314.9454650000,308.0954590000,298.9172970000
8.1059999500,319.5458680000,318.9584050000,314.9513240000,308.0994870000,298.9188840000
8.1084995300,319.5528870000,318.9653020000,314.9571530000,308.1035160000,298.9204410000
8.1110000600,319.5599060000,318.9721680000,314.9629820000,308.1075440000,298.9219970000
8.1134996400,319.5669560000,318.9790340000,314.9688110000,308.1115420000,298.9235840000
8.1160001800,319.5739750000,318.9859310000,314.9746400000,308.1155700000,298.9251400000
8.1184997600,319.5809940000,318.9927980000,314.9804690000,308.1195980000,298.9267270000
8.1210002900,319.5880430000,318.9996640000,314.9862980000,308.1235960000,298.9282840000
8.1234998700,319.5950620000,319.0065310000,314.9921260000,308.1276250000,298.9298400000
8.1260004000,319.6020810000,319.0133970000,314.9979550000,308.1316530000,298.9314270000
8.1284999800,319.6091000000,319.0202940000,315.0037840000,308.1356510000,298.9329830000
8.1309995700,319.6161190000,319.0271610000,315.0096130000,308.1396790000,298.9345700000
8.1335001000,319.6231380000,319.0340270000,315.0154420000,308.1436770000,298.9361270000
8.1359996800,319.6301270000,319.0408940000,315.0212710000,308.1477050000,298.9376830000
8.1385002100,319.6371460000,319.0477600000,315.0270690000,308.1517030000,298.9392700000
8.1409997900,319.6441650000,319.0545960000,315.0328980000,308.1557310000,298.9408260000
8.1435003300,319.6511840000,319.0614930000,315.0387270000,308.1597290000,298.9423830000
8.1459999100,319.6582030000,319.0683290000,315.0445250000,308.1637570000,298.9439700000
8.1485004400,319.6652220000,319.0751950000,315.0503540000,308.1677550000,298.9455260000
8.1510000200,319.6722110000,319.0820620000,315.0561830000,308.1717830000,298.9470830000
8.1534996000,319.6792300000,319.0888980000,315.0619810000,308.1757810000,298.9486390000
8.1560001400,319.6862180000,319.0957640000,315.0678100000,308.1797790000,298.9502260000
8.1584997200,319.6932370000,319.1026310000,315.0736080000,308.1837770000,298.9517820000
8.1610002500,319.7002260000,319.1094670000,315.0794370000,308.1878050000,298.9533390000
8.1634998300,319.7072450000,319.1163330000,315.0852360000,308.1918030000,298.9548950000
8.1660003700,319.7142330000,319.1231690000,315.0910640000,308.1958010000,298.9564820000
8.1684999500,319.7212520000,319.1300350000,315.0968630000,308.1997990000,298.9580380000
